"Car_id","Model","Engine","Transmission","Color","Body Style","price ($)"
"C_CND_021090","Cutlass","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","41000"
"C_CND_021091","Corolla","Overhead Camshaft","Manual","Pale White","Passenger","22001"
"C_CND_021092","528i","Overhead Camshaft","Manual","Pale White","SUV","14001"
"C_CND_021093","Expedition","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","41001"
"C_CND_021094","Pathfinder","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","21000"
"C_CND_021095","Sonata","Overhead Camshaft","Manual","Black","SUV","20500"
"C_CND_021096","Passat","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","9000"
"C_CND_021097","LX470","Overhead Camshaft","Manual","Pale White","SUV","54100"
"C_CND_021098","Sebring Coupe","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","46000"
"C_CND_021099","Stratus","Overhead Camshaft","Manual","Pale White","Hatchback","37000"
"C_CND_021100","Metro","Overhead Camshaft","Manual","Pale White","Passenger","13000"
"C_CND_021101","Dakota","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","21500"
"C_CND_021102","Sonata","Overhead Camshaft","Manual","Pale White","SUV","13000"
"C_CND_021103","Taurus","Overhead Camshaft","Manual","Black","SUV","43500"
"C_CND_021104","RAV4","Overhead Camshaft","Manual","Pale White","Hatchback","22000"
"C_CND_021105","Boxter","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","26000"
"C_CND_021106","Concorde","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","42001"
"C_CND_021107","Passat","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","31500"
"C_CND_021108","528i","Overhead Camshaft","Manual","Black","SUV","21100"
"C_CND_021109","Diamante","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","21000"
"C_CND_021110","RAV4","Overhead Camshaft","Manual","Black","Hatchback","85000"
"C_CND_021111","Accent","Overhead Camshaft","Manual","Black","Hatchback","18701"
"C_CND_021112","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","19001"
"C_CND_021113","Cutlass","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","41001"
"C_CND_021114","Corolla","Overhead Camshaft","Manual","Pale White","Passenger","22001"
"C_CND_021115","528i","Overhead Camshaft","Manual","Pale White","SUV","14001"
"C_CND_021116","Celica","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","25100"
"C_CND_021117","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","25500"
"C_CND_021118","Celica","Overhead Camshaft","Manual","Pale White","SUV","14001"
"C_CND_021119","Camaro","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","41700"
"C_CND_021120","Taurus","Overhead Camshaft","Manual","Pale White","SUV","22000"
"C_CND_021121","Grand Am","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","31200"
"C_CND_021122","Wrangler","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","13000"
"C_CND_021123","Taurus","Overhead Camshaft","Manual","Black","SUV","69000"
"C_CND_021124","328i","Overhead Camshaft","Manual","Pale White","Sedan","21000"
"C_CND_021125","Diamante","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","18500"
"C_CND_021126","Pathfinder","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","21000"
"C_CND_021127","S40","Overhead Camshaft","Manual","Pale White","Sedan","22000"
"C_CND_021128","Durango","Overhead Camshaft","Manual","Pale White","SUV","31000"
"C_CND_021129","Beetle","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","45000"
"C_CND_021130","Explorer","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","18000"
"C_CND_021131","Carrera Coupe","Overhead Camshaft","Manual","Pale White","SUV","26001"
"C_CND_021132","323i","Overhead Camshaft","Manual","Pale White","Hatchback","21500"
"C_CND_021133","3000GT","Overhead Camshaft","Manual","Pale White","Sedan","24000"
"C_CND_021134","Ram Wagon","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","22000"
"C_CND_021135","Prizm","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","42001"
"C_CND_021136","Expedition","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","41501"
"C_CND_021137","Caravan","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","23000"
"C_CND_021138","Aurora","Overhead Camshaft","Manual","Pale White","Passenger","34000"
"C_CND_021139","Montero Sport","Overhead Camshaft","Manual","Black","SUV","42000"
"C_CND_021140","Villager","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","28000"
"C_CND_021141","Bravada","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","26000"
"C_CND_021142","DeVille","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","69000"
"C_CND_021143","Outback","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","19000"
"C_CND_021144","Cavalier","Overhead Camshaft","Manual","Pale White","SUV","14900"
"C_CND_021145","Avenger","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Passenger","22000"
"C_CND_021146","Pathfinder","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","31000"
"C_CND_021147","S40","Overhead Camshaft","Manual","Pale White","Sedan","22001"
"C_CND_021148","Durango","Overhead Camshaft","Manual","Pale White","SUV","31001"
"C_CND_021149","Montero Sport","Overhead Camshaft","Manual","Black","SUV","42000"
"C_CND_021150","Cougar","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","33001"
"C_CND_021151","Lumina","Overhead Camshaft","Manual","Black","Passenger","42000"
"C_CND_021152","M-Class","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","18000"
"C_CND_021153","A6","Overhead Camshaft","Manual","Pale White","SUV","13000"
"C_CND_021154","LHS","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","20000"
"C_CND_021155","Corvette","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","35000"
"C_CND_021156","Mountaineer","Overhead Camshaft","Manual","Pale White","SUV","21001"
"C_CND_021157","Navigator","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","19000"
"C_CND_021158","Sebring Coupe","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","19200"
"C_CND_021159","LX470","Overhead Camshaft","Manual","Pale White","SUV","54000"
"C_CND_021160","Corvette","Overhead Camshaft","Manual","Pale White","SUV","22000"
"C_CND_021161","Continental","Overhead Camshaft","Manual","Pale White","Passenger","82000"
"C_CND_021162","Diamante","Overhead Camshaft","Manual","Black","Hatchback","22000"
"C_CND_021163","C70","Overhead Camshaft","Manual","Pale White","Hatchback","24200"
"C_CND_021164","Accord","Overhead Camshaft","Manual","Black","Sedan","43000"
"C_CND_021165","Neon","Overhead Camshaft","Manual","Pale White","SUV","22500"
"C_CND_021166","Explorer","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","18001"
"C_CND_021167","DeVille","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","69001"
"C_CND_021168","Outback","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","19001"
"C_CND_021169","Sebring Coupe","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","19001"
"C_CND_021170","LX470","Overhead Camshaft","Manual","Pale White","SUV","54001"
"C_CND_021171","Corvette","Overhead Camshaft","Manual","Pale White","SUV","22001"
"C_CND_021172","Continental","Overhead Camshaft","Manual","Pale White","Passenger","82001"
"C_CND_021173","Escort","Overhead Camshaft","Manual","Black","Passenger","11001"
"C_CND_021174","Montero Sport","Overhead Camshaft","Manual","Pale White","SUV","29000"
"C_CND_021175","Bravada","Overhead Camshaft","Manual","Black","Hatchback","36001"
"C_CND_021176","Ram Pickup","Overhead Camshaft","Manual","Pale White","SUV","21000"
"C_CND_021177","Contour","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","62001"
"C_CND_021178","Eldorado","Overhead Camshaft","Manual","Black","Passenger","85000"
"C_CND_021179","Sunfire","Overhead Camshaft","Manual","Pale White","Sedan","43000"
"C_CND_021180","Regal","Overhead Camshaft","Manual","Pale White","Passenger","43000"
"C_CND_021181","A6","Overhead Camshaft","Manual","Black","SUV","25000"
"C_CND_021182","Breeze","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","39000"
"C_CND_021183","RL","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","24001"
"C_CND_021184","I30","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","49000"
"C_CND_021185","Regal","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","19001"
"C_CND_021186","Intrigue","Overhead Camshaft","Manual","Pale White","SUV","37000"
"C_CND_021187","SLK","Overhead Camshaft","Manual","Pale White","Passenger","17000"
"C_CND_021188","Park Avenue","Overhead Camshaft","Manual","Black","Hatchback","29000"
"C_CND_021189","LS400","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","46000"
"C_CND_021190","Land Cruiser","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","33000"
"C_CND_021191","C70","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","12000"
"C_CND_021192","GS400","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","25000"
"C_CND_021193","Corvette","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","45500"
"C_CND_021194","Maxima","Overhead Camshaft","Manual","Pale White","Sedan","22000"
"C_CND_021195","Aurora","Overhead Camshaft","Manual","Pale White","Passenger","71000"
"C_CND_021196","Sunfire","Overhead Camshaft","Manual","Pale White","Sedan","43000"
"C_CND_021197","LS400","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","39000"
"C_CND_021198","Cutlass","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","15000"
"C_CND_021199","A6","Overhead Camshaft","Manual","Black","SUV","25000"
"C_CND_021200","Viper","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","31000"
"C_CND_021201","Bonneville","Overhead Camshaft","Manual","Pale White","Hatchback","11350"
"C_CND_021202","Escort","Overhead Camshaft","Manual","Black","Passenger","11000"
"C_CND_021203","SC","Overhead Camshaft","Manual","Pale White","SUV","61200"
"C_CND_021204","Bravada","Overhead Camshaft","Manual","Black","Hatchback","36500"
"C_CND_021205","Montero Sport","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","53000"
"C_CND_021206","Contour","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","62000"
"C_CND_021207","Carrera Coupe","Overhead Camshaft","Manual","Pale White","SUV","26000"
"C_CND_021208","GTI","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","20500"
"C_CND_021209","328i","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","18000"
"C_CND_021210","Prowler","Overhead Camshaft","Manual","Pale White","Hatchback","16000"
"C_CND_021211","Viper","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","31000"
"C_CND_021212","Ram Pickup","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","57000"
"C_CND_021213","S40","Overhead Camshaft","Manual","Black","Sedan","36400"
"C_CND_021214","Diamante","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","21500"
"C_CND_021215","4Runner","Overhead Camshaft","Manual","Black","Sedan","25500"
"C_CND_021216","S-Class","Overhead Camshaft","Manual","Black","SUV","85000"
"C_CND_021217","3000GT","Overhead Camshaft","Manual","Pale White","Sedan","21000"
"C_CND_021218","GTI","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","25000"
"C_CND_021219","Altima","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","21000"
"C_CND_021220","Contour","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","62000"
"C_CND_021221","Galant","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Passenger","36000"
"C_CND_021222","Crown Victoria","Overhead Camshaft","Manual","Pale White","Passenger","20000"
"C_CND_021223","Frontier","Overhead Camshaft","Manual","Black","Hatchback","53000"
"C_CND_021224","Pathfinder","Overhead Camshaft","Manual","Black","SUV","69001"
"C_CND_021225","RL","Overhead Camshaft","Manual","Pale White","SUV","31500"
"C_CND_021226","S70","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","26500"
"C_CND_021227","GTI","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","20001"
"C_CND_021228","328i","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","18001"
"C_CND_021229","Prowler","Overhead Camshaft","Manual","Pale White","Hatchback","16001"
"C_CND_021230","Viper","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","31001"
"C_CND_021231","Golf","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","18000"
"C_CND_021232","S40","Overhead Camshaft","Manual","Black","Sedan","36001"
"C_CND_021233","F-Series","Overhead Camshaft","Manual","Pale White","Passenger","13001"
"C_CND_021234","TL","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","28001"
"C_CND_021235","Century","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","17000"
"C_CND_021236","Prizm","Overhead Camshaft","Manual","Pale White","SUV","22000"
"C_CND_021237","Ram Pickup","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","45000"
"C_CND_021238","Town car","Overhead Camshaft","Manual","Pale White","Hatchback","33001"
"C_CND_021239","Forester","Overhead Camshaft","Manual","Pale White","SUV","17000"
"C_CND_021240","Outback","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","57001"
"C_CND_021241","S40","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","42001"
"C_CND_021242","Mystique","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","9001"
"C_CND_021243","RL","Overhead Camshaft","Manual","Pale White","SUV","34001"
"C_CND_021244","Sienna","Overhead Camshaft","Manual","Black","Passenger","27000"
"C_CND_021245","Wrangler","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","19000"
"C_CND_021246","Boxter","Overhead Camshaft","Manual","Pale White","SUV","24000"
"C_CND_021247","SLK","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Passenger","46001"
"C_CND_021248","Sable","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","39500"
"C_CND_021249","TL","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","24000"
"C_CND_021250","C70","Overhead Camshaft","Manual","Black","Hatchback","36000"
"C_CND_021251","S-Class","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","10500"
"C_CND_021252","Caravan","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","38500"
"C_CND_021253","Intrigue","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","45001"
"C_CND_021254","Dakota","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","21001"
"C_CND_021255","Prizm","Overhead Camshaft","Manual","Black","SUV","44500"
"C_CND_021256","Outback","Overhead Camshaft","Manual","Pale White","SUV","49000"
"C_CND_021257","Tacoma","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","53000"
"C_CND_021258","S80","Overhead Camshaft","Manual","Pale White","Sedan","25001"
"C_CND_021259","Intrigue","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","45001"
"C_CND_021260","GTI","Overhead Camshaft","Manual","Black","SUV","25001"
"C_CND_021261","Monte Carlo","Overhead Camshaft","Manual","Pale White","Hatchback","17000"
"C_CND_021262","Passport","Overhead Camshaft","Manual","Pale White","SUV","27001"
"C_CND_021263","Pathfinder","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","46001"
"C_CND_021264","Impala","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","21000"
"C_CND_021265","S-Type","Overhead Camshaft","Manual","Pale White","Passenger","20000"
"C_CND_021266","Maxima","Overhead Camshaft","Manual","Pale White","Sedan","54000"
"C_CND_021267","Sunfire","Overhead Camshaft","Manual","Pale White","Sedan","43000"
"C_CND_021268","Cutlass","Overhead Camshaft","Manual","Pale White","Sedan","41500"
"C_CND_021269","Prizm","Overhead Camshaft","Manual","Pale White","SUV","21001"
"C_CND_021270","323i","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","22000"
"C_CND_021271","Mustang","Overhead Camshaft","Manual","Pale White","Hatchback","43000"
"C_CND_021272","Cavalier","Overhead Camshaft","Manual","Pale White","SUV","20000"
"C_CND_021273","300M","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","16000"
"C_CND_021274","S40","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","26500"
"C_CND_021275","Explorer","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","18000"
"C_CND_021276","Sienna","Overhead Camshaft","Manual","Black","Passenger","12000"
"C_CND_021277","A6","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","27000"
"C_CND_021278","E-Class","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","31000"
"C_CND_021279","A4","Overhead Camshaft","Manual","Pale White","SUV","12001"
"C_CND_021280","F-Series","Overhead Camshaft","Manual","Pale White","Passenger","13500"
"C_CND_021281","TL","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","28000"
"C_CND_021282","Carrera Coupe","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","22000"
"C_CND_021283","Seville","Overhead Camshaft","Manual","Pale White","SUV","22600"
"C_CND_021284","Caravan","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","19000"
"C_CND_021285","Town car","Overhead Camshaft","Manual","Pale White","Hatchback","33500"
"C_CND_021286","SC","Overhead Camshaft","Manual","Pale White","SUV","61500"
"C_CND_021287","Outback","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","57000"
"C_CND_021288","S40","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","42000"
"C_CND_021289","Mystique","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","9000"
"C_CND_021290","RL","Overhead Camshaft","Manual","Pale White","SUV","34000"
"C_CND_021291","Bonneville","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","19000"
"C_CND_021292","LS400","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","22000"
"C_CND_021293","Montero Sport","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","53000"
"C_CND_021294","Villager","Overhead Camshaft","Manual","Pale White","Passenger","14000"
"C_CND_021295","Grand Am","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","26200"
"C_CND_021296","LS400","Overhead Camshaft","Manual","Pale White","Sedan","13200"
"C_CND_021297","Ram Pickup","Overhead Camshaft","Manual","Pale White","SUV","16000"
"C_CND_021298","Malibu","Overhead Camshaft","Manual","Pale White","SUV","14001"
"C_CND_021299","RX300","Overhead Camshaft","Manual","Black","SUV","18001"
"C_CND_021300","S-Class","Overhead Camshaft","Manual","Pale White","SUV","21000"
"C_CND_021301","323i","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","9000"
"C_CND_021302","Grand Marquis","Overhead Camshaft","Manual","Pale White","SUV","16000"
